Date,FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
2026-03-12,DL 4051,PMI,TAO,9419.24,09:42:13,3129
2026-03-12,WN 9140,IAH,KMG,13604.51,03:50:38,1437
2026-03-12,SY 1042,NKG,KUL,3690.43,02:37:52,847
2026-03-12,UA 4299,PEK,HNL,8130.91,14:51:22,1034
2026-03-12,DL 6238,PEK,BKK,3316.82,06:58:31,508
2026-03-12,B6 0878,JNB,CPH,9210.98,14:06:22,1033
2026-03-12,NK 8719,JFK,NKG,11862.15,23:50:14,1396
2026-03-12,B6 7388,SZX,HND,2889.51,04:26:06,559
2026-03-12,F9 7933,DMK,IAD,14133.24,18:01:56,1840
2026-03-12,SY 7713,ARN,CLT,7147.24,07:04:57,1075
2026-03-12,WN 2501,DXB,FLL,12574.64,06:09:56,1503
2026-03-12,F9 2365,ZRH,CAN,9147.51,13:49:11,1576
2026-03-12,DL 8642,DEL,BLR,1708.84,09:25:34,241
2026-03-12,DL 6345,ATL,HND,11053.60,12:58:14,1264
2026-03-12,DL 8881,MAN,YVR,7337.14,10:03:27,970
2026-03-12,UA 3199,MAN,BCN,1379.54,08:37:09,365
2026-03-12,UA 4166,MUC,MNL,10165.81,01:27:50,1266
2026-03-12,G4 4439,FLL,SHA,13250.10,20:27:25,2086
2026-03-12,DL 8529,ORY,CJU,9328.61,11:21:05,1456
2026-03-12,SY 0082,AUH,MIA,12622.40,04:26:17,1483
2026-03-12,WN 9372,MEL,HAK,7346.15,06:50:20,983
2026-03-12,DL 5016,IAD,PVG,11969.81,23:55:45,1407
2026-03-12,B6 2820,DUB,KMG,8962.38,21:20:03,1088
2026-03-12,DL 8528,XIY,PEK,934.75,15:43:03,339
2026-03-12,NK 4109,DEL,LHR,6731.39,17:47:37,804
2026-03-12,NK 5678,DOH,MCO,12205.70,01:17:14,1354
2026-03-12,NK 6527,AGP,BWI,6161.47,14:51:07,669
2026-03-12,AS 1263,KIX,LIS,11086.52,01:17:47,1500
2026-03-12,DL 4280,MSP,KMG,12077.81,22:20:05,1298
2026-03-12,SY 5526,MCO,DOH,12205.70,07:40:39,1311
2026-03-12,F9 2376,DFW,LIS,7633.27,02:45:46,828
2026-03-12,NK 7852,ARN,CJU,7782.03,23:16:56,1019
2026-03-12,F9 5419,BKK,MEX,15739.98,09:41:51,2668
2026-03-12,AS 3557,ORD,DUB,5895.80,10:58:22,1035
2026-03-12,AA 5570,MSP,CJU,10420.94,20:13:48,1197
2026-03-12,AS 2227,SYD,TPA,14908.16,10:55:34,1567
2026-03-12,AA 4485,ORY,HEL,1928.68,08:39:55,346
2026-03-12,SY 1143,ATL,KIX,11389.80,08:33:44,1223
2026-03-12,B6 8455,XIY,RUH,5994.44,11:46:37,714
2026-03-12,B6 8577,SIN,DXB,5846.59,16:37:51,686
2026-03-12,NK 4456,CKG,MAD,9408.95,10:22:51,1113
2026-03-12,WN 3851,BWI,LIS,5693.45,15:54:11,734
2026-03-12,SY 8900,BCN,MEL,16819.00,18:25:44,1773
2026-03-12,WN 1556,SFO,DEL,12381.70,03:37,2112
2026-03-12,F9 2388,SEA,EWR,3854.51,04:57:06,731
2026-03-12,F9 4687,IAD,CMB,14377.82,04:20:24,1634
2026-03-12,WN 3613,PHX,DCA,3177.02,23:11:28,588
2026-03-12,F9 4203,CJU,CKG,1923.04,07:50:17,376
2026-03-12,AA 8715,MEX,PMI,9605.48,16:23:53,1012
2026-03-12,B6 6392,CTU,BLR,3337.84,16:36:17,582
2026-03-12,AA 8830,OSL,LHR,1205.68,04:46:23,301
2026-03-12,AS 3788,IAH,TPE,12756.19,02:25:23,1485
2026-03-12,G4 6956,VIE,HGH,8486.05,23:42:36,911
2026-03-12,AA 5200,RUH,MEL,12350.63,17:12:48,1329
2026-03-12,UA 8423,DEN,ATL,1926.35,18:21:30,401
2026-03-12,UA 6128,DEL,FCO,5933.40,22:45:44,828
2026-03-12,WN 9390,EWR,MEL,16663.00,08:07:04,1909
2026-03-12,AS 4991,HGH,CDG,9273.56,03:50:59,1002
2026-03-12,SY 5741,AMS,MSP,6684.81,04:57:43,755
2026-03-12,F9 2036,DTW,NKG,11483.79,19:13:11,1523
2026-03-12,AS 6931,TPE,BLR,4736.51,20:07:01,633
2026-03-12,AS 3664,ORD,PHX,2312.58,04:17:15,408
2026-03-12,F9 4107,LGW,ATL,6790.12,15:59:28,886
2026-03-12,AA 6323,VIE,DEN,8651.62,23:51:49,1371
2026-03-12,NK 2383,MUC,CTU,7726.18,22:20:17,1226
2026-03-12,DL 3166,MSP,JFK,1651.36,03:25:46,320
2026-03-12,G4 9931,DUB,VIE,1702.45,02:32:53,408
2026-03-12,DL 2075,EWR,ATL,1198.39,02:07:59,567
2026-03-12,G4 5579,LAX,HAK,12100.55,23:00:37,1267
2026-03-12,B6 1529,MIA,SZX,14419.26,17:54:11,2015
2026-03-12,UA 8571,MXP,ZRH,204.40,00:59:15,162
2026-03-12,WN 9179,NKG,SHA,242.32,02:42:44,403
2026-03-12,NK 4797,NRT,ATL,11000.89,07:28:50,1345
2026-03-12,B6 9120,ATL,TPA,655.37,18:18:42,249
2026-03-12,WN 3754,SAN,SFO,719.33,04:46:46,348
2026-03-12,AA 2194,NBO,PER,8896.63,19:08:39,1608
2026-03-12,G4 2176,HGH,HNL,8066.23,02:52:48,915
2026-03-12,AA 3164,DEL,SEA,11342.84,14:31:47,1215
2026-03-12,UA 5056,DOH,KMG,5114.84,12:49:04,1048
2026-03-12,DL 8847,SFO,ATH,10931.84,17:53:03,1268
2026-03-12,F9 4475,CDG,EWR,5857.15,18:21:46,713
2026-03-12,F9 4352,CJU,BOM,5517.53,12:49:19,636
2026-03-12,B6 9373,MEX,BOM,15641.91,16:19:51,1772
2026-03-12,F9 4599,CLT,SHA,12271.94,05:09:22,1745
2026-03-12,AS 3642,JFK,NRT,10829.34,07:22:47,1426
2026-03-12,WN 4712,MEX,KIX,11719.73,20:30:19,1375
2026-03-12,AS 0496,MEX,NBO,14822.34,11:30:11,1608
2026-03-12,B6 7291,ZRH,SHA,8998.49,02:24:46,1139
2026-03-12,WN 4627,SAN,IST,11076.80,06:06:06,1532
2026-03-12,AS 1216,PVG,CLT,12262.58,20:19:38,1449
2026-03-12,SY 2396,KMG,DMK,1252.13,23:26:19,340
2026-03-12,G4 6887,ATL,SEA,3504.75,17:19:32,466
2026-03-12,UA 1841,PMI,DUB,1686.29,23:21:30,431
2026-03-12,UA 9560,BLR,CMB,710.28,10:13:19,319
2026-03-12,WN 2681,CAN,ATH,8382.95,12:02:22,894
2026-03-12,UA 7264,MUC,SIN,10059.27,19:55:17,1183
2026-03-12,B6 0891,FLL,DFW,1799.24,17:13:22,426
2026-03-12,NK 6839,MNL,LAX,11740.16,20:30:43,1371
2026-03-12,NK 7805,MAD,FLL,7077.26,10:51:14,931
2026-03-12,NK 5749,WUH,DOH,6096.68,05:03:10,814
2026-03-12,NK 4895,MUC,SYD,16312.88,02:15:03,1806
2026-03-12,F9 6422,ARN,PVG,7780.26,12:50:19,1057
2026-03-12,B6 3939,CKG,TPA,13526.02,04:59:26,1478
2026-03-12,G4 5789,BOM,MSP,12762.93,12:05:17,1435
2026-03-12,SY 3499,XIY,SVO,5775.68,14:32:53,1028
2026-03-12,AS 4714,HAK,MXP,9304.85,05:01:47,1145
2026-03-12,UA 8104,JNB,DUB,9452.42,18:51:56,1783
2026-03-12,B6 0787,WUH,LIS,10311.00,02:19:01,1166
2026-03-12,SY 2160,DTW,VIE,7281.49,10:14:11,804
2026-03-12,B6 9115,LHR,SEA,7702.34,14:30:29,1073
2026-03-12,SY 8810,SYD,WUH,8175.53,07:11:04,960
2026-03-12,WN 4853,KUL,FLL,16804.39,22:57:51,1894
2026-03-12,SY 7844,HGH,TPA,13098.79,02:23:14,1705
2026-03-12,AS 1561,DUB,CMB,9112.43,23:44:42,1105
2026-03-12,AS 3983,CTU,KMG,614.85,09:05,311
2026-03-12,NK 4884,JFK,ARN,6291.80,14:56:56,857
2026-03-12,AS 1554,LIS,ZRH,1723.86,01:21:44,486
2026-03-12,AS 1434,DEL,NRT,5910.05,04:26:37,729
2026-03-12,AS 9280,DFW,IAD,1882.71,03:31:26,538
2026-03-12,SY 6220,AMS,WUH,8527.69,17:56:57,1000
2026-03-12,F9 3172,KIX,SVO,7345.61,09:34:16,874
2026-03-12,DL 6072,MSP,MAN,6226.84,00:06:38,1102
2026-03-12,G4 5371,HEL,BCN,2628.05,10:08:26,747
2026-03-12,G4 9971,BLR,DEN,14110.53,14:26:50,1620
2026-03-12,AA 2437,JFK,SAN,3928.08,04:30:58,469
2026-03-12,AS 1673,HKG,BLR,3955.23,08:33:51,870
2026-03-12,NK 3542,HGH,LGW,9266.13,11:52:19,1175
2026-03-12,G4 7788,SIN,SVO,8451.04,17:45:36,1035
2026-03-12,UA 8807,DEN,DUB,7049.61,08:30:45,760
2026-03-12,AS 0336,JFK,DEL,11755.25,18:29:26,1350
2026-03-12,AA 9188,TPA,TAO,12479.52,01:14:35,1353
2026-03-12,UA 6985,ICN,IST,7922.85,08:38:54,968
2026-03-12,WN 9643,ATL,FLL,936.82,11:29:01,302
2026-03-12,NK 5714,NRT,PVG,1795.97,14:20:34,248
2026-03-12,SY 7543,KUL,HND,5350.12,19:39:08,1173
2026-03-12,NK 5958,ORD,DOH,11458.60,00:21:30,2405
2026-03-12,F9 9967,LIS,RUH,5405.12,15:31:05,717
2026-03-12,G4 9960,PER,BNE,3607.60,02:35:52,459
2026-03-12,AA 2662,LIS,KIX,11086.52,10:04:59,1613
2026-03-12,F9 5006,BOM,ORY,7006.06,11:41:43,911
2026-03-12,G4 7300,BNE,MEX,12693.21,02:06:04,2023
2026-03-12,G4 8631,NBO,GRU,9276.01,01:52:34,1430
2026-03-12,NK 4861,TPE,PER,6364.72,07:27:21,895
2026-03-12,UA 8838,MEX,ATH,11294.81,20:29:07,1621
2026-03-12,AS 2865,FLL,MAD,7077.26,03:13:56,1087
2026-03-12,G4 7411,JFK,YYZ,588.19,23:57:24,308
2026-03-12,WN 1839,JED,CKG,6729.16,02:48:59,1060
2026-03-12,NK 9077,WUH,XIY,653.34,00:35:38,124
2026-03-12,G4 8626,DOH,DCA,11108.81,15:20:27,1963
2026-03-12,UA 7864,LAS,DOH,13052.34,19:14:15,1399
2026-03-12,DL 0552,LAS,PEK,10030.17,16:50:06,1873
2026-03-12,B6 4259,CGK,PVG,4446.19,17:14:31,587
2026-03-12,SY 6680,EWR,ARN,6307.75,09:06:18,807
2026-03-12,F9 3074,ARN,CLT,7147.24,14:01:13,1486
2026-03-12,WN 9794,TPA,ICN,12136.47,03:01:49,1292
2026-03-12,NK 1467,ZRH,DEN,8281.69,03:51:52,1216
2026-03-12,NK 1466,KMG,EWR,12704.64,00:33:24,1342
2026-03-12,DL 9118,ARN,RUH,4452.02,13:04:25,534
2026-03-12,UA 7975,MXP,HKG,9357.67,04:51:50,1483
2026-03-12,AS 8153,YYZ,YVR,3345.54,03:45:18,1890
2026-03-12,SY 9940,EWR,YVR,3898.55,10:52:24,461
2026-03-12,B6 9830,KMG,TAO,2080.20,00:49:40,266
2026-03-12,WN 7243,SVO,IAH,9463.68,19:03:45,1060
2026-03-12,F9 8895,YVR,NRT,7502.69,16:38:34,1338
2026-03-12,F9 6235,MNL,ATL,14020.10,05:50:06,1544
2026-03-12,NK 1695,MIA,CGK,17706.82,14:12:29,2287
2026-03-12,DL 8453,BCN,PER,14165.83,07:15:24,1523
2026-03-12,UA 3285,DEN,OSL,7453.70,20:28:58,985
2026-03-12,G4 8328,TAO,FRA,8301.53,21:26:34,1176
2026-03-12,SY 4191,HGH,JED,8014.58,11:36:20,1763
2026-03-12,NK 0238,PMI,JNB,7768.91,04:19:44,1763
2026-03-12,F9 4180,SVO,SAN,9861.58,22:08:33,1219
2026-03-12,NK 2536,NKG,DEN,10877.43,03:54:30,1257
2026-03-12,NK 5808,FRA,MEL,16312.83,15:29:12,1721
2026-03-12,SY 8440,MIA,SIN,16961.69,08:50:20,1866
2026-03-12,UA 4490,DXB,PVG,6448.57,23:49:50,884
2026-03-12,AA 7928,CKG,CGK,3985.77,12:51:10,722
2026-03-12,SY 9652,CAN,GRU,17952.74,13:30:29,3575
2026-03-12,AS 7174,BWI,TAO,11441.88,13:22:30,1247
2026-03-12,WN 7155,DTW,ATL,957.75,12:15:07,325
2026-03-12,NK 2895,AUH,SZX,5987.13,02:51:16,1074
2026-03-12,F9 9635,FRA,LHR,653.50,15:57:54,207
2026-03-12,WN 1851,AYT,ICN,8047.75,07:00:40,872
2026-03-12,AA 6712,BCN,SYD,17190.40,21:56:32,1920
2026-03-12,WN 2820,ORY,MUC,693.56,05:17:40,379
2026-03-12,UA 7517,HAK,VIE,8651.52,13:08:25,926
2026-03-12,UA 7631,DUB,CPH,1241.22,18:20:33,246
2026-03-12,UA 7510,XIY,CPH,7264.79,06:56:33,1071
2026-03-12,B6 0961,IAH,ATL,1107.07,08:25:15,336
2026-03-12,F9 0836,PHX,XIY,11352.68,20:46:20,1648
2026-03-12,B6 0962,SAW,WUH,7435.56,23:13:50,1232
2026-03-12,UA 7995,ATL,FLL,936.82,21:48:39,175
2026-03-12,AS 9582,VIE,JFK,6804.87,17:58:14,786
2026-03-12,AS 6193,SHA,BWI,11971.59,04:45:50,1411
2026-03-12,B6 5056,CPH,DTW,6592.35,16:08:53,867
2026-03-12,SY 6255,OSL,BOM,6627.53,21:40:55,1255
2026-03-12,SY 0958,HAK,AYT,7799.61,07:14:53,836
2026-03-12,F9 8558,NBO,MIA,12780.71,18:38:27,1835
2026-03-12,UA 3270,CDG,ARN,1539.53,04:49:13,285
2026-03-12,AS 7287,IAD,DCA,37.73,14:03:46,223
2026-03-12,F9 7344,DEN,BKK,13506.05,18:33:42,2154
2026-03-12,G4 7221,TAO,FLL,12755.56,03:34:26,1885
2026-03-12,NK 1553,GRU,DMK,16399.18,11:47:55,3371
2026-03-12,G4 9760,MXP,CDG,598.17,21:47:12,235
2026-03-12,B6 7591,GRU,DFW,8244.03,17:16:51,1591
2026-03-12,WN 4905,FLL,ORD,1905.03,12:30:23,431
2026-03-12,AA 5532,SFO,PEK,9492.61,23:08:42,1180
2026-03-12,DL 9563,PVG,MUC,8778.97,20:04:10,1102
2026-03-12,SY 4058,DTW,SYD,15237.10,00:41:27,1636
2026-03-12,G4 7338,LAS,ORY,8748.52,01:43:45,1300
2026-03-12,UA 6697,RUH,VIE,3681.04,05:19:07,419
2026-03-12,UA 9603,AYT,ORY,2643.82,20:29:25,463
2026-03-12,SY 8782,BNE,ZRH,16223.13,11:18:10,2310
2026-03-12,B6 7322,ATL,NRT,11000.89,19:14:08,1174
2026-03-12,NK 2752,PVG,KIX,1306.96,18:00:37,191
2026-03-12,F9 8449,ATL,MAN,6580.64,05:59:40,750
2026-03-12,AA 8912,IST,AGP,2901.27,05:24:19,430
2026-03-12,UA 7419,DUB,SYD,17215.28,00:41:30,2223
2026-03-12,G4 8776,XIY,ICN,1624.49,09:29:06,398
2026-03-12,G4 7569,LGW,WUH,8879.83,06:55:57,1066
2026-03-12,AS 1603,DCA,LIS,5736.92,08:10:09,802
2026-03-12,UA 5474,CDG,ARN,1539.53,20:29:58,562
2026-03-12,NK 9382,SYD,TPA,14908.16,06:26:05,1570
2026-03-12,SY 4187,OSL,TPE,8641.02,09:50:06,1099
2026-03-12,DL 8108,DCA,CDG,6175.81,14:23:09,763
2026-03-12,F9 2919,NRT,DOH,8297.97,22:20:03,1009
2026-03-12,NK 1534,ORD,HKG,12522.90,18:03:53,1443
2026-03-12,NK 2986,MAN,MSP,6226.84,00:41:28,1291
2026-03-12,NK 4803,NBO,IAD,12186.95,12:02:41,1339
2026-03-12,B6 9874,AGP,HND,11176.98,22:30:39,1262
2026-03-12,B6 7699,ORD,FLL,1905.03,17:06:34,653
2026-03-12,F9 7007,DTW,IAD,615.65,17:46:02,308
2026-03-12,SY 8534,DCA,CAN,13010.55,08:15:35,1479
2026-03-12,AA 3212,FCO,HND,9893.16,11:33:26,1220
2026-03-12,F9 8575,FLL,ZRH,7813.49,06:17:57,900
2026-03-12,AA 4426,XIY,HEL,6406.48,22:06:59,785
2026-03-12,F9 6279,JED,KIX,9192.29,04:29:49,1977
2026-03-13,SY 0873,CKG,IST,6933.74,19:36:12,870
2026-03-13,UA 3762,LGW,IAH,7794.01,10:41:03,1283
2026-03-13,G4 0763,CLT,PMI,7129.67,03:32:02,1239
2026-03-13,NK 8040,AUH,TAO,6297.76,21:53:11,761
2026-03-13,DL 2673,DOH,PHX,13260.72,03:46:15,1512
2026-03-13,B6 7704,JFK,SIN,15340.39,09:05:42,1779
2026-03-13,F9 7131,HGH,FLL,13382.09,05:01:36,1438
2026-03-13,F9 6042,BCN,LAS,9299.79,19:42:01,1105
2026-03-13,B6 4671,HGH,ATH,8512.60,09:01:33,958
2026-03-13,DL 9185,SAW,CAN,7847.51,19:14:51,943
2026-03-13,WN 8605,CJU,AYT,8296.45,20:39:05,970
2026-03-13,B6 2250,JNB,FRA,8690.67,09:55:44,962
2026-03-13,G4 8487,SHA,DEL,4247.06,08:40:26,1647
2026-03-13,F9 9799,ICN,BCN,9594.44,23:23:34,1605
2026-03-13,NK 8397,DTW,SYD,15237.10,08:12:49,1594
2026-03-13,DL 8088,FRA,LAX,9321.21,19:09:46,1114
2026-03-13,F9 0634,DEL,MAD,7254.84,01:59:49,1279
2026-03-13,B6 7958,SFO,PER,14734.08,05:06:29,1696
2026-03-13,AS 1829,SAW,LIS,3264.59,09:49:18,484
2026-03-13,B6 8925,CJU,PER,7360.91,03:58:59,1449
2026-03-13,AS 4095,LIS,CGK,12657.79,02:16:54,2257
2026-03-13,WN 4473,OSL,TAO,7495.20,13:04:50,1308
2026-03-13,SY 6058,DTW,MIA,1846.83,23:15:36,493
2026-03-13,AS 9546,NBO,ATL,12951.68,16:08:42,1518
2026-03-13,WN 6538,CMB,DTW,14265.18,17:37:17,1609
2026-03-13,WN 2059,XIY,NRT,2869.50,11:09:51,430
2026-03-13,WN 5687,IAD,MAD,6124.99,04:33:21,1033
2026-03-13,F9 9565,CJU,SEA,8706.33,01:57:50,1100
2026-03-13,G4 9561,HNL,PER,10894.13,22:20:09,1197
2026-03-13,AA 2942,MCO,JFK,1521.35,03:43:05,465
2026-03-13,F9 1853,YYZ,FRA,6342.81,18:03:30,915
2026-03-13,F9 2704,MSP,ICN,10031.42,15:59:06,1206
2026-03-13,AA 8289,DOH,LHR,5240.93,23:50:35,911
2026-03-13,DL 4990,MAD,JFK,5760.44,09:35:57,651
2026-03-13,DL 5965,HAK,NRT,3408.17,11:21:37,1548
2026-03-13,DL 2456,BOS,BNE,15716.29,02:15:19,2502
2026-03-13,AS 0727,KIX,SHA,1347.31,22:07:16,314
2026-03-13,UA 5962,PMI,DEL,6767.22,15:58:55,1095
2026-03-13,G4 0747,EWR,CTU,12118.60,10:51:40,1677
2026-03-13,F9 7395,DOH,AYT,2357.40,23:14:12,433
2026-03-13,F9 8363,SYD,TAO,8456.49,00:15:18,1257
2026-03-13,F9 7154,CAN,MEL,7548.50,04:51:25,823
2026-03-13,NK 2710,BOG,BLR,16324.40,03:24:40,2674
2026-03-13,UA 5713,JED,LAS,13046.98,16:18:35,1432
2026-03-13,AA 9247,IAH,HND,10725.14,11:33:13,1216
2026-03-13,UA 3653,HNL,DCA,7776.83,22:40:35,985
2026-03-13,AS 1921,YVR,CLT,3749.42,21:21:47,493
2026-03-13,UA 3770,CTU,MXP,8061.58,06:24:59,864
2026-03-13,DL 2324,IAD,ICN,11173.56,07:50:13,1244
2026-03-13,DL 6805,FLL,AUH,12591.08,19:56:25,2026
2026-03-13,B6 5878,AUH,CPH,4854.86,05:23:14,684
2026-03-13,B6 4548,AMS,AUH,5191.34,18:17:35,870
2026-03-13,AS 1928,MAN,MUC,1129.38,02:20:50,253
2026-03-13,DL 5956,MAD,MEL,17285.29,23:47:03,3468
2026-03-13,B6 5759,SIN,AYT,8428.60,20:38:48,1027
2026-03-13,WN 4371,JFK,BCN,6150.09,17:03:23,679
2026-03-13,WN 6431,TPA,AMS,7409.17,19:15:02,951
2026-03-13,AS 4072,JFK,AMS,5847.57,04:07:45,1233
2026-03-13,SY 0739,JNB,HAK,10236.07,07:59:55,1503
2026-03-13,SY 0857,SZX,SAW,7939.93,02:17:48,1003
2026-03-13,AS 6011,DMK,SVO,7074.80,07:28:21,849
2026-03-13,AA 0783,IAH,TAO,11762.36,22:17:42,1304
2026-03-13,AA 2845,FLL,ICN,12423.95,19:17:10,1677
2026-03-13,WN 8977,JED,XIY,6845.89,05:51:06,882
2026-03-13,F9 0423,IAH,OSL,7986.46,08:59:13,1470
2026-03-13,WN 0804,IST,HNL,13020.95,22:30:21,1372
2026-03-13,UA 3684,MUC,CJU,8848.77,05:26:59,937
2026-03-13,NK 0519,RUH,JFK,10480.03,04:34:25,1288
2026-03-13,SY 9370,LIS,GRU,7934.80,16:28:42,972
2026-03-13,AA 1427,SZX,CLT,13396.69,16:37:08,2283
2026-03-13,SY 9016,KIX,DMK,4156.23,06:03:23,756
2026-03-13,AA 5909,MCO,NKG,12992.13,21:05:12,1755
2026-03-13,AS 5277,HAK,AUH,5730.62,17:44:08,983
2026-03-13,WN 4289,WUH,AGP,10168.63,23:50:14,1148
2026-03-13,NK 1841,SIN,JED,7360.03,03:44:33,2042
2026-03-13,WN 8527,LHR,FRA,653.50,19:07:12,233
2026-03-13,AS 9874,BNE,SEA,11829.28,07:04:31,1605
2026-03-13,AA 0699,FCO,ICN,8965.64,05:21:02,1687
2026-03-13,F9 7070,ATL,DEL,12830.65,13:17:06,2145
2026-03-13,G4 1405,DEL,CTU,2648.60,09:33:15,487
2026-03-13,WN 3190,AYT,SYD,14691.56,19:16:27,1623
2026-03-13,DL 2857,MCO,BOS,1805.67,04:14:15,313
2026-03-13,AS 9981,ORY,BWI,6127.64,01:23:56,780
2026-03-13,AS 4176,SAW,LGW,2523.18,23:39:08,444
2026-03-13,UA 0160,ORY,ZRH,480.05,18:40:46,254
2026-03-13,F9 9006,XIY,LAX,10962.59,05:13:22,1166
2026-03-13,WN 9602,DCA,MIA,1483.19,22:05:58,496
2026-03-13,AS 4179,IST,BNE,14772.51,19:51:15,1611
2026-03-13,AS 8412,MEL,DOH,11957.54,14:35:14,1387
2026-03-13,F9 0687,NKG,OSL,7881.29,22:30:40,1260
2026-03-13,F9 1537,MAN,NBO,7077.00,11:16:22,1138
2026-03-13,B6 6518,SHA,HAK,1658.84,00:21:44,299
2026-03-13,DL 0349,DOH,SZX,6270.15,11:06:46,1126
2026-03-13,SY 8023,CJU,ORD,10916.85,16:11:28,2005
2026-03-13,NK 0859,DXB,KMG,4743.95,14:04:58,692
2026-03-13,WN 7330,NBO,MAD,6196.33,06:12:34,833
2026-03-13,AS 3191,HND,DUB,9595.10,12:20:38,1142
2026-03-13,AS 9978,DFW,DEN,1031.30,15:59:51,486
2026-03-13,AS 8764,JED,LIS,4947.15,21:16:47,738
2026-03-13,F9 0457,TPA,DEL,13365.34,05:46:52,1471
2026-03-13,UA 5759,BLR,CJU,5407.42,08:18:15,597
2026-03-13,UA 1274,DMK,CGK,2326.00,01:56:20,491
2026-03-13,SY 1992,JFK,DFW,2235.03,02:04:01,505
2026-03-13,DL 9278,KIX,DXB,7576.88,06:15:44,947
2026-03-13,AA 9163,HNL,MXP,12449.28,16:01:53,1429
2026-03-13,B6 5318,SVO,KMG,6206.38,01:33:08,731
2026-03-13,F9 5909,SIN,MIA,16961.69,20:22:09,1891
2026-03-13,SY 9343,ATH,SIN,9043.59,04:50:02,1695
2026-03-13,B6 4467,MNL,RUH,7777.61,15:48:47,1026
2026-03-13,B6 5311,MXP,OSL,1627.30,18:58:27,496
2026-03-13,G4 8132,DMK,LHR,9547.87,01:19:38,1132
2026-03-13,AS 8877,TAO,SIN,4231.00,08:18:17,678
2026-03-13,G4 8250,CTU,AMS,7994.54,14:21:08,985
2026-03-13,AA 2525,HAK,MXP,9304.85,09:57:30,1143
2026-03-13,WN 7568,AYT,HGH,8021.57,03:44:49,1098
2026-03-13,F9 1421,MNL,HKG,1145.52,12:00:43,290
2026-03-13,NK 8204,BWI,ICN,11172.06,07:32:33,1176
2026-03-13,AS 6213,VIE,MEX,10165.31,05:24:33,1089
2026-03-13,DL 6992,BKK,MAD,10192.40,23:43:43,1526
2026-03-13,SY 2414,ATL,MAN,6580.64,10:25:45,761
2026-03-13,AA 6125,ARN,HGH,7798.20,01:54:10,1241
2026-03-13,F9 2401,FCO,FLL,8298.77,01:44:36,933
2026-03-13,F9 4700,SYD,CLT,15297.49,12:35:56,1755
2026-03-13,G4 1694,ORD,CGK,15777.35,05:24:13,1756
2026-03-13,SY 2410,BOG,HEL,10051.71,02:40:08,1178
2026-03-13,G4 2424,BOM,ORD,12943.17,22:59:15,1367
2026-03-13,DL 3489,SFO,ATH,10931.84,14:25:30,1143
2026-03-13,DL 3249,AYT,SYD,14691.56,22:36:36,1618
2026-03-13,G4 9292,BLR,ATH,5953.19,15:44,733
2026-03-13,NK 0836,SYD,LAS,12434.50,09:33:58,1491
2026-03-13,NK 1803,MUC,YYZ,6639.88,23:18:53,1003
2026-03-13,F9 7095,VIE,SVO,1662.54,19:49:12,269
2026-03-13,AS 4023,DCA,XIY,11842.79,10:11:25,1746
2026-03-13,WN 3795,BNE,BKK,7260.70,05:30:20,1526
2026-03-13,AS 4262,SAN,DEN,1370.93,20:22:47,1230
2026-03-13,AA 6116,MEX,BLR,16369.17,13:16:03,1760
2026-03-13,NK 9403,HEL,PER,13103.01,01:54:20,1930
2026-03-13,WN 3435,FRA,CKG,8055.78,12:31:06,901
2026-03-13,WN 2589,SFO,LGW,8654.94,22:40:09,1011
2026-03-13,AA 8775,CAN,MEX,14098.49,18:14:38,2003
2026-03-13,DL 2382,HND,MNL,2995.63,03:15:50,488
2026-03-13,AA 8411,NBO,FRA,6317.35,12:49:53,694
2026-03-13,F9 4955,FRA,MXP,490.23,13:37:20,207
2026-03-13,F9 3501,LHR,LIS,1564.70,00:58:29,284
2026-03-13,DL 2264,KMG,YYZ,12375.49,21:57:04,1481
2026-03-13,SY 1332,IST,DOH,2755.93,20:23:43,524
2026-03-13,NK 8550,CLT,YYZ,947.87,22:16:15,292
2026-03-13,G4 2412,YYZ,HAK,12867.21,14:46:10,1411
2026-03-13,WN 3781,SFO,MCO,3929.50,09:44:50,541
2026-03-13,WN 5605,BOG,MNL,17302.36,15:22:57,1921
2026-03-13,G4 0351,ARN,DCA,6617.56,23:26:27,812
2026-03-13,G4 9165,NKG,TPA,12999.20,13:18:20,1402
2026-03-13,UA 5091,MNL,ZRH,10425.44,20:19:35,1202
2026-03-13,SY 3600,AYT,BNE,14564.11,19:13:42,2906
2026-03-13,DL 5444,DUB,JED,5197.29,09:19:11,617
2026-03-13,F9 2306,HEL,SEA,7672.81,09:44:40,904
2026-03-13,AA 8322,YYZ,BOM,12493.20,17:26:17,1648
2026-03-13,AS 9817,SEA,CDG,8049.23,02:04:14,966
2026-03-13,DL 6537,HND,FCO,9893.16,09:20:52,2374
2026-03-13,WN 2483,LHR,MEX,8904.38,06:12:42,1356
2026-03-13,WN 5758,DTW,FLL,1818.30,11:48:39,311
2026-03-13,WN 4784,BOS,DTW,1014.62,18:07:54,1203
2026-03-13,WN 1276,HAK,YYZ,12867.21,10:05:12,1530
2026-03-13,B6 8298,PHX,TAO,10556.80,01:04:57,1175
2026-03-13,AS 3394,MAN,ATL,6580.64,14:39:42,709
2026-03-13,AA 0951,ATH,DXB,3271.95,20:08:50,479
2026-03-13,AS 6545,ORD,YYZ,701.17,14:47:12,269
2026-03-13,NK 8415,XIY,JNB,10819.37,11:16:55,1560
