airport_id,name,city,country,iata_code,icao_code,latitude,longitude,utc_offset,dst,timezone,type,source,elevation_ft,max_runway_length_ft
3986,Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,47.988800048800000,10.2395000458,1,E,Europe/Berlin,airport,OurAirports,2077,8629
4166,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,48.7793998718,8.08049964905,1,E,Europe/Berlin,airport,OurAirports,408,9787
4198,Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239,1,E,Europe/Berlin,airport,OurAirports,106,8005
5557,Heringsdorf Airport,Heringsdorf,Germany,HDF,EDAH,53.8787002563,14.152299881,1,E,Europe/Berlin,airport,OurAirports,94,7562
1450,Chios Island National Airport,Chios,Greece,JKH,LGHI,38.34320068359380,26.140600204467800,2,E,Europe/Athens,airport,OurAirports,15,4957
1452,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.3396987915,25.180299758900000,2,E,Europe/Athens,airport,OurAirports,115,8904
1454,Kithira Airport,Kithira,Greece,KIT,LGKC,36.2742996216,23.0170001984,2,E,Europe/Athens,airport,OurAirports,1045,4794
1455,Kefallinia Airport,Keffallinia,Greece,EFL,LGKF,38.12009811401370,20.500499725341800,2,E,Europe/Athens,airport,OurAirports,59,7992
1456,Kalamata Airport,Kalamata,Greece,KLX,LGKL,37.06829833984380,22.02549934387210,2,E,Europe/Athens,airport,OurAirports,26,8868
1458,Kos Airport,Kos,Greece,KGS,LGKO,36.79330062866210,27.091699600219700,2,E,Europe/Athens,airport,OurAirports,412,7841
1459,Karpathos Airport,Karpathos,Greece,AOK,LGKP,35.4213981628418,27.145999908447300,2,E,Europe/Athens,airport,OurAirports,66,7871
1460,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.601898193359400,19.911699295043900,2,E,Europe/Athens,airport,OurAirports,6,7792
1462,Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,40.913299560546900,24.619199752807600,2,E,Europe/Athens,airport,OurAirports,18,9844
1468,Mikonos Airport,Mykonos,Greece,JMK,LGMK,37.43510055541990,25.348100662231400,2,E,Europe/Athens,airport,OurAirports,405,6240
1469,Mytilene International Airport,Mytilini,Greece,MJT,LGMT,39.0567016602,26.5983009338,2,E,Europe/Athens,airport,OurAirports,60,7894
1470,Aktion National Airport,Preveza,Greece,PVK,LGPZ,38.925498962402300,20.765300750732400,2,E,Europe/Athens,airport,OurAirports,11,9419
1472,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.405399322509800,28.086200714111300,2,E,Europe/Athens,airport,OurAirports,17,10846
1473,Araxos Airport,Patras,Greece,GPA,LGRX,38.1511,21.4256,2,E,Europe/Athens,airport,OurAirports,46,10997
1474,Chania International Airport,Chania,Greece,CHQ,LGSA,35.531700134277300,24.149700164794900,2,E,Europe/Athens,airport,OurAirports,490,10982
1476,Samos Airport,Samos,Greece,SMI,LGSM,37.689998626709000,26.911699295043900,2,E,Europe/Athens,airport,OurAirports,19,6706
1479,Santorini Airport,Thira,Greece,JTR,LGSR,36.399200439453100,25.479299545288100,2,E,Europe/Athens,airport,OurAirports,127,7208
1486,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.51969909667970,22.97089958190920,2,E,Europe/Athens,airport,OurAirports,22,11286
1488,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,ZTH,LGZA,37.7509,20.8843,2,E,Europe/Athens,airport,OurAirports,12,7310
3941,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.9364013672,23.9444999695,2,E,Europe/Athens,airport,OurAirports,308,13123
1767,La Aurora Airport,Guatemala City,Guatemala,GUA,MGGT,14.5833,-90.527496,-6,U,America/Guatemala,airport,OurAirports,4952,9800
3077,Hong Kong International Airport,Hong Kong,Hong Kong,HKG,VHHH,22.308901,113.915001,8,U,Asia/Hong_Kong,airport,OurAirports,28,12467
1489,Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,LHBP,47.42976,19.261093,1,E,Europe/Budapest,airport,OurAirports,495,12162
1490,Debrecen International Airport,Debrecen,Hungary,DEB,LHDC,47.48889923095700,21.615299224853500,1,E,Europe/Budapest,airport,OurAirports,359,8196
16,Keflavik International Airport,Keflavik,Iceland,KEF,BIKF,63.985000610352,-22.605600357056,0,N,Atlantic/Reykjavik,airport,OurAirports,171,10056
2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,VAAH,23.0771999359,72.63469696040000,5.5,N,Asia/Calcutta,airport,OurAirports,189,11499
2996,Aurangabad Airport,Aurangabad,India,IXU,VAAU,19.862699508667000,75.39810180664060,5.5,N,Asia/Calcutta,airport,OurAirports,1911,9314
2997,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.0886993408,72.8678970337,5.5,N,Asia/Calcutta,airport,OurAirports,39,11511
2999,Bhuj Airport,Bhuj,India,BHJ,VABJ,23.2877998352,69.6701965332,5.5,N,Asia/Calcutta,airport,OurAirports,268,8205
3001,Vadodara Airport,Baroda,India,BDQ,VABO,22.336201,73.226303,5.5,N,Asia/Calcutta,airport,OurAirports,129,8100
3002,Raja Bhoj International Airport,Bhopal,India,BHO,VABP,23.2875003815,77.3374023438,5.5,N,Asia/Calcutta,airport,OurAirports,1711,9022
3003,Bhavnagar Airport,Bhaunagar,India,BHU,VABV,21.752199173,72.1852035522,5.5,N,Asia/Calcutta,airport,OurAirports,44,6300
3007,Dabolim Airport,Goa,India,GOI,VAGO,15.3808002472,73.8313980103,5.5,N,Asia/Calcutta,airport,OurAirports,150,11345
3008,Devi Ahilyabai Holkar Airport,Indore,India,IDR,VAID,22.7217998505,75.8011016846,5.5,N,Asia/Calcutta,airport,OurAirports,1850,9035
3009,Jabalpur Airport,Jabalpur,India,JLR,VAJB,23.177799224853500,80.052001953125,5.5,N,Asia/Calcutta,airport,OurAirports,1624,6522
3010,Jamnagar Airport,Jamnagar,India,JGA,VAJM,22.465499877929700,70.01260375976560,5.5,N,Asia/Calcutta,airport,OurAirports,69,8242
3012,Khajuraho Airport,Khajuraho,India,HJR,VAKJ,24.817199707,79.91860198970000,5.5,N,Asia/Calcutta,airport,OurAirports,728,7460
3015,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,NAG,VANP,21.092199325561500,79.04720306396480,5.5,N,Asia/Calcutta,airport,OurAirports,1033,10500
3017,Pune Airport,Pune,India,PNQ,VAPO,18.58209991455080,73.9197006225586,5.5,N,Asia/Calcutta,airport,OurAirports,1942,10000
3018,Porbandar Airport,Porbandar,India,PBD,VAPR,21.6487007141,69.65720367430000,5.5,N,Asia/Calcutta,airport,OurAirports,23,4500
3019,Rajkot Airport,Rajkot,India,RAJ,VARK,22.3092002869,70.77950286870000,5.5,N,Asia/Calcutta,airport,OurAirports,441,6040
3020,Raipur Airport,Raipur,India,RPR,VARP,21.180401,81.7388,5.5,N,Asia/Calcutta,airport,OurAirports,1041,6414
3022,Surat Airport,Surat,India,STV,VASU,21.1140995026,72.7417984009,5.5,N,Asia/Calcutta,airport,OurAirports,16,9530
3023,Maharana Pratap Airport,Udaipur,India,UDR,VAUD,24.617700576800000,73.89610290530000,5.5,N,Asia/Calcutta,airport,OurAirports,1684,7484
3038,Agartala Airport,Agartala,India,IXA,VEAT,23.8869991302,91.24040222170000,5.5,N,Asia/Calcutta,airport,OurAirports,46,7500
3039,Lengpui Airport,Aizwal,India,AJL,VELP,23.840599060100000,92.6196975708,5.5,N,Asia/Calcutta,airport,OurAirports,1398,8202
3040,Bagdogra Airport,Baghdogra,India,IXB,VEBD,26.68120002746580,88.32859802246090,5.5,N,Asia/Calcutta,airport,OurAirports,412,9035
3042,Biju Patnaik Airport,Bhubaneswar,India,BBI,VEBS,20.244400024400000,85.8178024292,5.5,N,Asia/Calcutta,airport,OurAirports,138,9003
3043,Netaji Subhash Chandra Bose International Airport,Kolkata,India,CCU,VECC,22.654699325561500,88.44670104980470,5.5,N,Asia/Calcutta,airport,OurAirports,16,11919
3050,Imphal Airport,Imphal,India,IMF,VEIM,24.7600002289,93.896697998,5.5,N,Asia/Calcutta,airport,OurAirports,2540,9009
3055,Silchar Airport,Silchar,India,IXS,VEKU,24.9129009247,92.97869873050000,5.5,N,Asia/Calcutta,airport,OurAirports,352,5993
3057,Dibrugarh Airport,Mohanbari,India,DIB,VEMN,27.4839000702,95.0168991089,5.5,N,Asia/Calcutta,airport,OurAirports,362,6000
3061,Lok Nayak Jayaprakash Airport,Patina,India,PAT,VEPT,25.591299057,85.0879974365,5.5,N,Asia/Calcutta,airport,OurAirports,170,6410
3063,Birsa Munda Airport,Ranchi,India,IXR,VERC,23.314300537100000,85.3217010498,5.5,N,Asia/Calcutta,airport,OurAirports,2148,8855
3066,Vishakhapatnam Airport,Vishakhapatnam,India,VTZ,VEVZ,17.721200943,83.2245025635,5.5,N,Asia/Calcutta,airport,OurAirports,15,10007
3079,Agra Airport,Agra,India,AGR,VIAG,27.155799865722700,77.96089935302730,5.5,N,Asia/Calcutta,airport,OurAirports,551,9000
3080,Allahabad Airport,Allahabad,India,IXD,VIAL,25.440099716186500,81.73390197753910,5.5,N,Asia/Calcutta,airport,OurAirports,322,8110
3081,Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,VIAR,31.7096004486,74.7973022461,5.5,N,Asia/Calcutta,airport,OurAirports,756,12000
3084,Lal Bahadur Shastri Airport,Varanasi,India,VNS,VIBN,25.4524002075,82.8592987061,5.5,N,Asia/Calcutta,airport,OurAirports,266,9006
3085,Kullu Manali Airport,Kulu,India,KUU,VIBR,31.876699447631800,77.15440368652340,5.5,N,Asia/Calcutta,airport,OurAirports,3573,3690
3089,Chandigarh Airport,Chandigarh,India,IXC,VICG,30.673500061035200,76.78849792480470,5.5,N,Asia/Calcutta,airport,OurAirports,1012,12467
3090,Kanpur Airport,Kanpur,India,KNU,VICX,26.404301,80.410103,5.5,N,Asia/Calcutta,airport,OurAirports,410,9000
3092,Dehradun Airport,Dehra Dun,India,DED,VIDN,30.189699,78.180298,5.5,N,Asia/Calcutta,airport,OurAirports,1831,7000
3093,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,5.5,N,Asia/Calcutta,airport,OurAirports,777,14534
3094,Gwalior Airport,Gwalior,India,GWL,VIGR,26.29330062866210,78.22779846191410,5.5,N,Asia/Calcutta,airport,OurAirports,617,9000
3097,Jodhpur Airport,Jodhpur,India,JDH,VIJO,26.251100540161100,73.04889678955080,5.5,N,Asia/Calcutta,airport,OurAirports,717,9005
3098,Jaipur International Airport,Jaipur,India,JAI,VIJP,26.8242,75.812202,5.5,N,Asia/Calcutta,airport,OurAirports,1263,9177
3100,Jammu Airport,Jammu,India,IXJ,VIJU,32.6890983582,74.8374023438,5.5,N,Asia/Calcutta,airport,OurAirports,996,6700
3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.854700088501000,75.95259857177730,5.5,N,Asia/Calcutta,airport,OurAirports,834,4800
3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,IXL,VILH,34.1358985901,77.5465011597,5.5,N,Asia/Calcutta,airport,OurAirports,10682,9040
3105,Chaudhary Charan Singh International Airport,Lucknow,India,LKO,VILK,26.7605991364,80.8892974854,5.5,N,Asia/Calcutta,airport,OurAirports,410,8996
3112,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.987098693847700,74.77420043945310,5.5,N,Asia/Calcutta,airport,OurAirports,5429,12090
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.823699951171900,72.1760025024414,5.5,N,Asia/Calcutta,airport,OurAirports,14,4235
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,5.5,N,Asia/Calcutta,airport,OurAirports,3000,13123
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.029999733,77.0434036255,5.5,N,Asia/Calcutta,airport,OurAirports,1324,8480
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.152,76.401901,5.5,N,Asia/Calcutta,airport,OurAirports,30,11155
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.1367998123,75.95529937740000,5.5,N,Asia/Calcutta,airport,OurAirports,342,9383
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450984955,78.09339904790000,5.5,N,Asia/Calcutta,airport,OurAirports,459,5990
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.9612998962,74.8900985718,5.5,N,Asia/Calcutta,airport,OurAirports,337,8035
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164100,80.16929626464840,5.5,N,Asia/Calcutta,airport,OurAirports,52,12001
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.641200065612800,92.72969818115230,5.5,N,Asia/Calcutta,airport,OurAirports,13,10795
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.765399932861300,78.70970153808590,5.5,N,Asia/Calcutta,airport,OurAirports,288,6115
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956024,76.9200973511,5.5,N,Asia/Calcutta,airport,OurAirports,15,11148
5711,Diu Airport,Diu,India,DIU,VA1P,20.71310043334960,70.92109680175780,5.5,N,Asia/Calcutta,airport,OurAirports,31,5980
6172,Shillong Airport,Shillong,India,SHL,VEBI,25.70359992980960,91.97869873046880,5.5,N,Asia/Calcutta,airport,OurAirports,2910,6000
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.10610008239750,91.58589935302730,5.5,N,Asia/Calcutta,airport,OurAirports,162,9000
6174,Dimapur Airport,Dimapur,India,DMU,VEMR,25.883899688700000,93.77110290530000,5.5,N,Asia/Calcutta,airport,OurAirports,487,7513
6741,Gorakhpur Airport,Gorakhpur,India,GOP,VEGK,26.739700317400000,83.4496994019,5.5,N,Asia/Calcutta,airport,OurAirports,259,9000
6760,Kangra Airport,Kangra,India,DHM,VIGG,32.16510009765630,76.26339721679690,5.5,N,Asia/Calcutta,airport,OurAirports,2525,4620
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772186280,119.55400085449200,8,N,Asia/Makassar,airport,OurAirports,47,10171
3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965171810,136.10800170898400,9,N,Asia/Jayapura,airport,OurAirports,46,11715
3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.36818,135.496002,9,N,Asia/Jayapura,airport,OurAirports,22,
3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781341550,136.88699340820300,9,N,Asia/Jayapura,airport,OurAirports,103,7841
3244,Sentani International Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.5769500733,140.5160064698,9,N,Asia/Jayapura,airport,OurAirports,289,9842
3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.52029037475586,140.41799926757800,9,N,Asia/Jayapura,airport,OurAirports,10,6070
3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.63711899519,122.849998474,8,N,Asia/Makassar,airport,OurAirports,105,8202
3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.9185420274734500,119.91000366210900,8,N,Asia/Makassar,airport,OurAirports,284,6781
3250,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,1.5492600202560400,124.9260025024410,8,N,Asia/Makassar,airport,OurAirports,264,8693
3251,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-1.41674995422,120.657997131,8,N,Asia/Makassar,airport,OurAirports,174,3650
3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,0.831413984298706,127.38099670410200,9,N,Asia/Jayapura,airport,OurAirports,49,5875
3254,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,WAMW,-1.03892,122.772003,8,N,Asia/Makassar,airport,OurAirports,56,6070
3256,"Pattimura Airport, Ambon",Ambon,Indonesia,AMQ,WAPP,-3.7102599144,128.089004517,9,N,Asia/Jayapura,airport,OurAirports,33,8202
3257,Fakfak Airport,Fak Fak,Indonesia,FKQ,WASF,-2.9201900959014900,132.26699829101600,9,N,Asia/Jayapura,airport,OurAirports,462,3415
3258,Kaimana Airport,Kaimana,Indonesia,KNG,WASK,-3.6445200443267800,133.6959991455080,9,N,Asia/Jayapura,airport,OurAirports,19,5249
3259,Babo Airport,Babo,Indonesia,BXB,WASO,-2.5322399139404300,133.43899536132800,9,N,Asia/Jayapura,airport,OurAirports,10,4280
3260,Rendani Airport,Manokwari,Indonesia,MKW,WASR,-0.8918330073356630,134.0489959716800,9,N,Asia/Jayapura,airport,OurAirports,23,6562
3261,Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,WAXX,-0.894,131.287,9,N,Asia/Jayapura,airport,OurAirports,10,6070
3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,PKU,WIBB,0.46078601479530300,101.44499969482400,7,N,Asia/Jakarta,airport,OurAirports,102,7360
3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-6.1255698204,106.65599823,7,N,Asia/Jakarta,airport,OurAirports,34,12008
3278,Minangkabau International Airport,Padang,Indonesia,PDG,WIPT,-0.786917,100.280998,7,N,Asia/Jakarta,airport,OurAirports,18,9020
3282,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,KTG,WIOK,-1.816640019416810,109.96299743652300,7,N,Asia/Jakarta,airport,OurAirports,46,4585
3284,Supadio Airport,Pontianak,Indonesia,PNK,WIOO,-0.15071099996566800,109.40399932861300,7,N,Asia/Jakarta,airport,OurAirports,10,7380
3287,Sultan Thaha Airport,Jambi,Indonesia,DJB,WIPA,-1.6380200386047400,103.64399719238300,7,N,Asia/Jakarta,airport,OurAirports,82,8537
3288,Fatmawati Soekarno Airport,Bengkulu,Indonesia,BKS,WIPL,-3.8637,102.338997,7,N,Asia/Jakarta,airport,OurAirports,50,7345
3289,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,PLM,WIPP,-2.8982501029968,104.69999694824,7,N,Asia/Jakarta,airport,OurAirports,49,8202
3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,5.522872024010000,95.42063713070000,7,N,Asia/Jakarta,airport,OurAirports,65,9843
3890,Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,-4.081610202789310,122.41799926757800,8,N,Asia/Makassar,airport,OurAirports,538,6890
3894,Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,-7.926559925080000,112.714996338,7,N,Asia/Jakarta,airport,OurAirports,1726,8202
3896,Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,-6.900629997253420,107.57599639892600,7,N,Asia/Jakarta,airport,OurAirports,2436,7381
3898,Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,-7.788179874420170,110.43199920654300,7,N,Asia/Jakarta,airport,OurAirports,379,7215
3901,Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,-6.97273,110.375,7,N,Asia/Jakarta,airport,OurAirports,10,8399
3903,Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,1.12102997303,104.119003296,7,N,Asia/Jakarta,airport,OurAirports,126,13218
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.74571990967,107.754997253,7,N,Asia/Jakarta,airport,OurAirports,164,8202
3905,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,-2.16219997406,106.138999939,7,N,Asia/Jakarta,airport,OurAirports,109,6550
3906,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683000565,104.531997681,7,N,Asia/Jakarta,airport,OurAirports,52,7380
3908,Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,-3.4423599243164100,114.76300048828100,8,N,Asia/Makassar,airport,OurAirports,66,8202
3910,Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,-2.70519995689,111.672996521,7,N,Asia/Jakarta,airport,OurAirports,75,5415
3911,Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,-2.22513008118,113.943000793,7,N,Asia/Jakarta,airport,OurAirports,82,8202
3913,Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,-8.64064979553,122.236999512,8,N,Asia/Makassar,airport,OurAirports,115,5980
3914,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,-8.8492898941,121.661003113,8,N,Asia/Makassar,airport,OurAirports,49,5440
3916,El Tari Airport,Kupang,Indonesia,KOE,WATT,-10.171600341796900,123.6709976196290,8,N,Asia/Makassar,airport,OurAirports,335,8202
3917,Komodo Airport,Labuhan Bajo,Indonesia,LBJ,WATO,-8.48666,119.889,8,N,Asia/Makassar,airport,OurAirports,66,7381
3919,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,-1.26827001572,116.893997192,8,N,Asia/Makassar,airport,OurAirports,12,8202
3920,Juwata Airport,Taraken,Indonesia,TRK,WALR,3.326667,117.569444,8,N,Asia/Makassar,airport,OurAirports,23,7382
3924,Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,-8.5396499633789,118.68699645996,8,N,Asia/Makassar,airport,OurAirports,3,5405
3927,Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,WADW,-9.66922,120.302002,8,N,Asia/Makassar,airport,OurAirports,33,5415
3928,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.3798298835754400,112.78700256347700,7,N,Asia/Jakarta,airport,OurAirports,9,9843
3929,Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,-7.516089916229250,110.75700378418000,7,N,Asia/Jakarta,airport,OurAirports,421,8530
3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,-8.7481698989868,115.16699981689,8,N,Asia/Makassar,airport,OurAirports,14,9790
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,8,N,Asia/Makassar,airport,OurAirports,161,5905
6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.1555,117.431999,8,N,Asia/Makassar,airport,OurAirports,59,4625
6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075680,132.7310028076170,9,N,Asia/Jayapura,airport,OurAirports,78,7710
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,7,N,Asia/Jakarta,airport,OurAirports,282,9088
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.90871,108.388,7,N,Asia/Jakarta,airport,OurAirports,7,8410
8401,Lombok International Airport,Praya,Indonesia,LOP,WADL,-8.757322,116.276675,8,N,Asia/Makassar,airport,OurAirports,319,10826
9887,Betoambari Airport,Bau-Bau,Indonesia,BUW,WAWB,-5.486879825592040,122.56900024414100,8,N,,airport,OurAirports,164,5905
9888,Kao Airport,Kao,Indonesia,KAZ,WAMK,1.1852799654007000,127.89600372314500,9,N,,airport,OurAirports,40,2963
9889,Melangguane Airport,Melonguane,Indonesia,MNA,WAMN,4.00694,126.672997,8,N,,airport,OurAirports,3,4593
596,Cork Airport,Cork,Ireland,ORK,EICK,51.84130096435550,-8.491109848022460,0,E,Europe/Dublin,airport,OurAirports,502,6998
